achievements,activity.id,activity.resource_state,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_watts,device_watts,distance,elapsed_time,end_index,hidden,id,max_heartrate,moving_time,name,pr_rank,resource_state,segment.activity_type,segment.average_grade,segment.city,segment.climb_category,segment.country,segment.distance,segment.elevation_high,segment.elevation_low,segment.end_latitude,segment.end_latlng,segment.end_longitude,segment.hazardous,segment.id,segment.maximum_grade,segment.name,segment.private,segment.resource_state,segment.starred,segment.start_latitude,segment.start_latlng,segment.start_longitude,segment.state,start_date,start_date_local,start_index
[],2491181921,1,14175897,1,,,50.6,False,367.6,193,1569,False,62698562115,,193,Bypass,,2,Ride,-0.4,Waterloo,0,Canada,367.6,386.8,382.3,43.430737,"[43.430737, -80.575928]",-80.575928,False,12252657,4.8,Bypass,False,2,False,43.430991,"[43.430991, -80.573693]",-80.573693,Ontario,2019-06-29T23:11:11Z,2019-06-29T19:11:11Z,1457
[],2491181921,1,14175897,1,,,50.7,False,612.6,190,1569,True,62698562105,,190,Bypass ( 2016 additions ),,2,Ride,-0.2,Waterloo,0,Canada,612.6,387.4,382.7,43.43077,"[43.43077, -80.575896]",-80.575896,False,13645406,3.5,Bypass ( 2016 additions ),False,2,False,43.431046,"[43.431046, -80.573569]",-80.573569,Ontario,2019-06-29T23:11:14Z,2019-06-29T19:11:14Z,1458
[],2491181921,1,14175897,1,,,107.0,False,1413.17,914,1883,False,62698562178,,485,Climbing the Cut,,2,Ride,2.5,Wilmot,0,Canada,1413.17,417.4,372.8,43.42676274948141,"[43.42676274948141, -80.58907379403765]",-80.58907379403765,False,1439325,11.8,Climbing the Cut,False,2,False,43.430418139364036,"[43.430418139364036, -80.57615937672608]",-80.57615937672608,ON,2019-06-29T23:14:32Z,2019-06-29T19:14:32Z,1576
[],2491181921,1,14175897,1,,,113.5,False,770.7,352,1781,False,62698562155,,246,Rocky Mountain + Kicker to Scrambler,,2,Ride,3.7,Waterloo,0,Canada,770.7,404.2,374.7,43.428592,"[43.428592, -80.586403]",-80.586403,False,12243864,12.1,Rocky Mountain + Kicker to Scrambler,False,2,False,43.430135,"[43.430135, -80.577525]",-80.577525,Ontario,2019-06-29T23:15:08Z,2019-06-29T19:15:08Z,1604
[],2491181921,1,14175897,1,,,114.2,False,700.0,223,1771,True,62698562142,,223,Hydrocut climb,,2,Ride,2.0,Waterloo,0,Canada,700.0,289.6,275.6,43.428726,"[43.428726, -80.585932]",-80.585932,False,5736731,15.0,Hydrocut climb,False,2,False,43.430083,"[43.430083, -80.577501]",-80.577501,ON,2019-06-29T23:15:10Z,2019-06-29T19:15:10Z,1605
[],2491181921,1,14175897,1,,,158.3,False,240.6,79,1775,False,62698562148,,79,Hydrocut Field Climb,,2,Ride,7.6,,0,Canada,240.6,403.2,384.6,43.42871,"[43.42871, -80.586262]",-80.586262,False,11993373,11.3,Hydrocut Field Climb,False,2,False,43.429318,"[43.429318, -80.583563]",-80.583563,Ontario,2019-06-29T23:17:42Z,2019-06-29T19:17:42Z,1721
[],2491181921,1,14175897,1,,,126.5,False,751.4,390,1881,False,62698562160,,284,Hydrocut Climb + Scrambler,,2,Ride,4.0,,0,Canada,751.4,417.7,384.6,43.426805,"[43.426805, -80.58902]",-80.58902,False,11993363,12.1,Hydrocut Climb + Scrambler,False,2,False,43.429315,"[43.429315, -80.583648]",-80.583648,Ontario,2019-06-29T23:17:45Z,2019-06-29T19:17:45Z,1724
[],2491181921,1,14175897,1,,,114.2,False,636.1,316,1881,True,62698562165,,210,Scrambler (from Garmin data),,2,Ride,4.0,St. Agatha,0,Canada,636.1,417.0,391.6,43.426856,"[43.426856, -80.589042]",-80.589042,False,7302798,18.0,Scrambler (from Garmin data),False,2,False,43.428756,"[43.428756, -80.586239]",-80.586239,ON,2019-06-29T23:18:59Z,2019-06-29T19:18:59Z,1774
[],2491181921,1,14175897,1,,,110.4,False,539.3,203,1882,False,62698562171,,203,Scrambler,,2,Ride,2.1,St. Agatha,0,Canada,539.3,417.6,404.2,43.426868,"[43.426868, -80.588897]",-80.588897,False,5755545,12.8,Scrambler,False,2,False,43.428572,"[43.428572, -80.586348]",-80.586348,ON,2019-06-29T23:21:00Z,2019-06-29T19:21:00Z,1781
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",2491181921,1,14175897,1,,,69.4,False,2703.0,1154,2445,False,62698562181,,1154,Adams Run (Spring 2013 updated) - WCC Hydrocut,2.0,2,Ride,0.0,St. Agatha,0,Canada,2703.0,413.8,387.7,43.42672,"[43.42672, -80.589107]",-80.589107,False,3984388,13.4,Adams Run (Spring 2013 updated) - WCC Hydrocut,False,2,False,43.426648,"[43.426648, -80.589082]",-80.589082,ON,2019-06-29T23:31:40Z,2019-06-29T19:31:40Z,1887
[],2491181921,1,14175897,1,,,69.6,False,2017.01,1148,2445,True,62698562189,,1148,Adams Run (WCC Hydrocut),,2,Ride,0.1,St Agatha,0,Canada,2017.01,413.3,388.9,43.426679,"[43.426679, -80.589225]",-80.589225,False,993742,13.8,Adams Run (WCC Hydrocut),False,2,False,43.426538,"[43.426538, -80.589061]",-80.589061,ON,2019-06-29T23:31:46Z,2019-06-29T19:31:46Z,1890
[],2491181921,1,14175897,1,,,73.0,False,1668.56,876,2778,True,62698562223,,427,"New Trail Trial (NEW, ROUGH BUT GONNA B GREAT!)",,2,Ride,-1.8,St Agatha,0,Canada,1668.56,417.2,371.6,43.43108010589779,"[43.43108010589779, -80.57355596001426]",-80.57355596001426,False,1617958,8.6,"New Trail Trial (NEW, ROUGH BUT GONNA B GREAT!)",False,2,False,43.42667983710099,"[43.42667983710099, -80.58876442551838]",-80.58876442551838,ON,2019-06-29T23:50:44Z,2019-06-29T19:50:44Z,2444
[],2491181921,1,14175897,1,,,43.4,False,610.9,414,2568,True,2693271924278066437,,166,Monkey Boy 2020 extension,,2,Ride,-4.2,,0,Canada,610.9,407.8,381.2,43.428718,"[43.428718, -80.58458]",-80.58458,False,23857742,5.8,Monkey Boy 2020 extension,False,2,False,43.426714,"[43.426714, -80.589033]",-80.589033,Ontario,2019-06-29T23:50:44Z,2019-06-29T19:50:44Z,2444
[],2491181921,1,14175897,1,,,79.7,False,2735.6,922,3014,False,62698562242,,721,Heading Home,,2,Ride,-1.3,Petersburg,0,Canada,2735.6,417.2,371.3,43.427537,"[43.427537, -80.565068]",-80.565068,False,9670231,7.5,Heading Home,False,2,False,43.426758,"[43.426758, -80.588877]",-80.588877,Ontario,2019-06-29T23:55:09Z,2019-06-29T19:55:09Z,2450
[],2491181921,1,14175897,1,,,74.5,False,1648.89,405,2775,False,62698562210,,405,Monkey Boy + Double/Triple Bypass (WCC Hydrocut),,2,Ride,-1.9,Wilmot,0,Canada,1648.89,417.2,372.7,43.43102,"[43.43102, -80.57378]",-80.57378,False,1440446,8.8,Monkey Boy + Double/Triple Bypass (WCC Hydrocut),False,2,False,43.42684,"[43.42684, -80.58888]",-80.58888,ON,2019-06-29T23:55:10Z,2019-06-29T19:55:10Z,2451
[],2491181921,1,14175897,1,,,42.5,False,469.153,113,2542,False,62698562198,,113,Monkey Boy (Hyrdocut),,2,Ride,-2.3,St Agatha,0,Canada,469.153,417.1,402.6,43.4284562,"[43.4284562, -80.5863514]",-80.5863514,False,2269107,8.1,Monkey Boy (Hyrdocut),False,2,False,43.4269118,"[43.4269118, -80.5888379]",-80.5888379,ON,2019-06-29T23:55:12Z,2019-06-29T19:55:12Z,2453
"[{'type_id': 3, 'type': 'pr', 'rank': 1}]",2491181921,1,14175897,1,,,102.1,False,928.9,167,2710,False,62698562202,,167,Back 40,1.0,2,Ride,-2.6,St. Agatha,0,Canada,928.9,404.0,371.4,43.430433,"[43.430433, -80.575884]",-80.575884,False,5755641,9.5,Back 40,False,2,False,43.428495,"[43.428495, -80.586156]",-80.586156,ON,2019-06-29T23:57:20Z,2019-06-29T19:57:20Z,2550
[],2491181921,1,14175897,1,,,65.9,False,216.8,95,2777,False,62698562219,,95,Double Bypass,,2,Ride,0.6,Waterloo,0,Canada,216.8,384.0,382.5,43.430976,"[43.430976, -80.573744]",-80.573744,False,12252667,5.6,Double Bypass,False,2,False,43.430697,"[43.430697, -80.575658]",-80.575658,Ontario,2019-06-30T00:00:24Z,2019-06-29T20:00:24Z,2719
[],2491181921,1,14175897,1,,,75.7,False,315.4,72,2852,False,62698562228,,72,Andy's BBQ 2014,,2,Ride,-0.5,Waterloo,0,Canada,315.4,386.4,383.2,43.429724,"[43.429724, -80.570269]",-80.570269,False,7813120,2.3,Andy's BBQ 2014,False,2,False,43.430553,"[43.430553, -80.573454]",-80.573454,ON,2019-06-30T00:05:31Z,2019-06-29T20:05:31Z,2788
[],2491181921,1,14175897,1,,,86.4,False,887.934,281,3025,False,62698562249,,281,Rockin' Ronnie (Hydrocut),,2,Ride,-0.9,Waterloo,0,Canada,887.934,386.4,373.8,43.4278974,"[43.4278974, -80.5647653]",-80.5647653,False,2269066,2.9,Rockin' Ronnie (Hydrocut),False,2,False,43.4304984,"[43.4304984, -80.5718062]",-80.5718062,ON,2019-06-30T00:06:03Z,2019-06-29T20:06:03Z,2816
[],2486173226,1,14175897,1,,,74.3,False,5792.9,2451,1200,True,62577987697,,1970,Stinkysteinbride 14,,2,Ride,-0.0,Waterloo,0,Canada,5792.9,403.4,374.4,43.431034,"[43.431034, -80.57359]",-80.57359,False,7213708,15.4,Stinkysteinbride 14,False,2,False,43.430945,"[43.430945, -80.57335]",-80.57335,ON,2019-06-27T22:34:27Z,2019-06-27T18:34:27Z,3
[],2486173226,1,14175897,1,,,91.0,False,2619.1,662,450,False,62577987631,,662,Stinky Girl - 15,,2,Ride,0.5,Waterloo,0,Canada,2619.1,402.4,383.0,43.43621,"[43.43621, -80.576168]",-80.576168,False,9649726,17.0,Stinky Girl - 15,False,2,False,43.431133,"[43.431133, -80.573384]",-80.573384,Ontario,2019-06-27T22:34:29Z,2019-06-27T18:34:29Z,5
[],2486173226,1,14175897,1,,,85.9,False,4549.9,1741,962,False,62577987651,,1466,Stinkystein 14,,2,Ride,0.3,Waterloo,0,Canada,4549.9,403.4,381.9,43.436436,"[43.436436, -80.576405]",-80.576405,False,7174466,13.8,Stinkystein 14,False,2,False,43.431046,"[43.431046, -80.573242]",-80.573242,ON,2019-06-27T22:34:29Z,2019-06-27T18:34:29Z,5
[],2486173226,1,14175897,1,,,59.2,False,5658.4,2433,1195,True,2698749843283580340,,1926,Stinky Frank Muddy 2020,,2,Ride,0.0,Waterloo,0,Canada,5658.4,406.6,375.2,43.431186,"[43.431186, -80.573498]",-80.573498,False,24111078,23.4,Stinky Frank Muddy 2020,False,2,False,43.43111,"[43.43111, -80.573386]",-80.573386,Ontario,2019-06-27T22:34:29Z,2019-06-27T18:34:29Z,5
[],2486173226,1,14175897,1,,,71.4,False,481.2,120,183,False,62577987625,,120,Stinky Flow,,2,Ride,-1.7,Waterloo,0,Canada,481.2,372.4,361.8,43.433283,"[43.433283, -80.573164]",-80.573164,False,15479627,6.7,Stinky Flow,False,2,False,43.432332,"[43.432332, -80.569972]",-80.569972,Ontario,2019-06-27T22:36:14Z,2019-06-27T18:36:14Z,88
[],2486173226,1,14175897,1,,,66.2,False,3502.4,1772,1194,False,62577987675,,1291,Frankenbride - 14,,2,Ride,-0.4,Waterloo,0,Canada,3502.4,403.4,374.6,43.431225,"[43.431225, -80.573464]",-80.573464,False,7174473,13.8,Frankenbride - 14,False,2,False,43.436179,"[43.436179, -80.576101]",-80.576101,ON,2019-06-27T22:45:29Z,2019-06-27T18:45:29Z,449
[],2486173226,1,14175897,1,,,82.2,False,2295.07,733,954,False,62577987639,,718,Frankenstein (WCC Hydrocut),,2,Ride,0.0,St Agatha,0,Canada,2295.07,403.4,390.3,43.436655,"[43.436655, -80.576446]",-80.576446,False,993740,12.6,Frankenstein (WCC Hydrocut),False,2,False,43.436735,"[43.436735, -80.576528]",-80.576528,ON,2019-06-27T22:50:08Z,2019-06-27T18:50:08Z,490
[],2486173226,1,14175897,1,,,42.2,False,1016.1,353,1196,False,62577987686,,353,The Bride 2017,,2,Ride,-1.8,Waterloo,0,Canada,1016.1,404.0,375.0,43.431174,"[43.431174, -80.573519]",-80.573519,False,15543009,4.2,The Bride 2017,False,2,False,43.436247,"[43.436247, -80.576446]",-80.576446,Ontario,2019-06-27T23:09:11Z,2019-06-27T19:09:11Z,992
[],2486173226,1,14175897,1,,,41.6,False,1049.55,363,1199,True,62577987704,,363,The Bride (WCC Hydrocut),,2,Ride,-1.3,Waterloo,0,Canada,1049.55,397.9,374.9,43.43101,"[43.43101, -80.57353]",-80.57353,False,1440495,17.4,The Bride (WCC Hydrocut),False,2,False,43.43623,"[43.43623, -80.57638]",-80.57638,ON,2019-06-27T23:09:11Z,2019-06-27T19:09:11Z,992
[],2486173226,1,14175897,1,,,35.7,False,470.311,174,1104,True,62577987659,,174,bride downhill,,2,Ride,-2.2,Waterloo,0,Canada,470.311,388.5,378.2,43.43388878,"[43.43388878, -80.57437497]",-80.57437497,False,1608796,8.9,bride downhill,False,2,False,43.43625344,"[43.43625344, -80.57714101]",-80.57714101,ON,2019-06-27T23:09:17Z,2019-06-27T19:09:17Z,996
[],2486173226,1,14175897,1,,,36.4,False,442.4,144,1101,False,62577987666,,144,Bride DH 2017,,2,Ride,-5.7,Waterloo,0,Canada,442.4,404.0,378.8,43.433952,"[43.433952, -80.574225]",-80.574225,False,15543099,-0.3,Bride DH 2017,False,2,False,43.435931,"[43.435931, -80.576729]",-80.576729,Ontario,2019-06-27T23:09:42Z,2019-06-27T19:09:42Z,1007
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",2480696821,1,14175897,1,,,113.0,False,285.0,121,724,False,2700675146262814899,,121,Columbia Forest - Finish Climb,2.0,2,Ride,4.1,Waterloo,0,Canada,285.0,403.8,392.1,43.453012,"[43.453012, -80.587255]",-80.587255,False,9738219,7.9,Columbia Forest - Finish Climb,False,2,False,43.453212,"[43.453212, -80.584753]",-80.584753,Ontario,2019-06-25T22:12:07Z,2019-06-25T18:12:07Z,660
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",2480696821,1,14175897,1,,,145.4,False,159.5,68,700,False,2700675146262814869,,68,Frank Underwood Climb,2.0,2,Ride,6.1,Waterloo,0,Canada,159.5,396.6,386.8,43.452215,"[43.452215, -80.586417]",-80.586417,False,12941284,11.5,Frank Underwood Climb,False,2,False,43.452994,"[43.452994, -80.584832]",-80.584832,Ontario,2019-06-25T22:12:19Z,2019-06-25T18:12:19Z,665
[],2480696821,1,14175897,1,,,38.2,False,532.2,112,1427,False,2700675146262814929,,112,Pine Needles,,2,Ride,-2.1,Waterloo,0,Canada,532.2,370.2,357.9,43.471683,"[43.471683, -80.605509]",-80.605509,False,15903342,4.0,Pine Needles,False,2,False,43.467822,"[43.467822, -80.603593]",-80.603593,Ontario,2019-06-25T22:30:02Z,2019-06-25T18:30:02Z,1331
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",2480696821,1,14175897,1,,,30.8,False,359.7,131,2141,False,2700675146262814953,,131,Speed Run by BC Drop!,2.0,2,Ride,-3.3,Waterloo,0,Canada,359.7,381.8,368.6,43.466482,"[43.466482, -80.601131]",-80.601131,False,21196755,3.5,Speed Run by BC Drop!,False,2,False,43.464279,"[43.464279, -80.598124]",-80.598124,Ontario,2019-06-25T22:56:54Z,2019-06-25T18:56:54Z,2066
"[{'type_id': 3, 'type': 'pr', 'rank': 1}]",2480696821,1,14175897,1,,,130.0,False,341.388,134,2809,False,2700675146262814979,,134,Columbia Forest Hill Climb 2,1.0,2,Ride,8.1,Waterloo,0,Canada,341.388,403.3,375.5,43.457649,"[43.457649, -80.590418]",-80.590418,False,1001472,14.8,Columbia Forest Hill Climb 2,False,2,False,43.45973,"[43.45973, -80.592929]",-80.592929,ON,2019-06-25T23:17:40Z,2019-06-25T19:17:40Z,2737
[],2480696821,1,14175897,1,,,133.6,False,779.4,91,3142,False,2700675146262815011,,91,New Columbia Downhill,,2,Ride,-3.3,Waterloo,0,Canada,779.4,389.9,363.7,43.461168,"[43.461168, -80.582333]",-80.582333,False,10823354,0.8,New Columbia Downhill,False,2,False,43.454502,"[43.454502, -80.584296]",-80.584296,Ontario,2019-06-25T23:26:01Z,2019-06-25T19:26:01Z,3051
[],2477979536,1,14175897,1,,,77.5,False,2251.25,1473,572,False,62395142936,,1177,creepy corner + bootleg,,2,Ride,1.7,Wilmot,0,Canada,2251.25,408.7,362.0,43.42534327,"[43.42534327, -80.58751421]",-80.58751421,False,1480282,13.8,creepy corner + bootleg,False,2,False,43.41863871,"[43.41863871, -80.58807083]",-80.58807083,ON,2019-06-24T21:36:52Z,2019-06-24T17:36:52Z,0
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",2477979536,1,14175897,1,,,66.2,False,492.4,127,116,False,62395142871,,127,Dagmar Express,2.0,2,Ride,-0.9,Petersburg,0,Canada,492.4,369.1,362.6,43.420866,"[43.420866, -80.586248]",-80.586248,False,13570242,2.3,Dagmar Express,False,2,False,43.418639,"[43.418639, -80.587999]",-80.587999,Ontario,2019-06-24T21:40:12Z,2019-06-24T17:40:12Z,12
[],2477979536,1,14175897,1,,,77.2,False,1682.2,614,432,False,62395142914,,614,Creepy Corner 2017,,2,Ride,1.3,Petersburg,0,Canada,1682.2,385.7,360.7,43.422794,"[43.422794, -80.584946]",-80.584946,False,14885765,10.4,Creepy Corner 2017,False,2,False,43.42118,"[43.42118, -80.585274]",-80.585274,Ontario,2019-06-24T21:43:14Z,2019-06-24T17:43:14Z,140
[],2477979536,1,14175897,1,,,78.1,False,1739.3,601,428,True,62395142895,,601,Creepy Corner - 16,,2,Ride,1.3,,0,Canada,1739.3,380.0,357.0,43.422786,"[43.422786, -80.58446]",-80.58446,False,13056526,20.7,Creepy Corner - 16,False,2,False,43.421141,"[43.421141, -80.585333]",-80.585333,Ontario,2019-06-24T21:43:18Z,2019-06-24T17:43:18Z,141
[],2477979536,1,14175897,1,,,77.2,False,1437.5,743,435,True,62395142903,,598,Creepy Corner 2013 (WCC Hydrocut) (Slightly better GPS data),,2,Ride,1.3,,0,Canada,1437.5,379.6,357.0,43.423135,"[43.423135, -80.584674]",-80.584674,False,8183209,22.4,Creepy Corner 2013 (WCC Hydrocut) (Slightly better GPS data),False,2,False,43.421265,"[43.421265, -80.585223]",-80.585223,Ontario,2019-06-24T21:43:40Z,2019-06-24T17:43:40Z,160
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",2477979536,1,14175897,1,,,50.7,False,157.8,31,273,False,62395142879,,31,Medusa 2016,3.0,2,Ride,0.4,,0,Canada,157.8,371.4,367.9,43.421101,"[43.421101, -80.582036]",-80.582036,False,13266739,8.5,Medusa 2016,False,2,False,43.420729,"[43.420729, -80.581484]",-80.581484,Ontario,2019-06-24T21:46:58Z,2019-06-24T17:46:58Z,255
[],2477979536,1,14175897,1,,,47.7,False,263.4,203,377,False,62395142887,,203,Godzilla,,2,Ride,0.2,,0,Canada,263.4,372.9,366.4,43.42173,"[43.42173, -80.583161]",-80.583161,False,13266760,8.3,Godzilla,False,2,False,43.421606,"[43.421606, -80.582729]",-80.582729,Ontario,2019-06-24T21:48:28Z,2019-06-24T17:48:28Z,286
[],2477979536,1,14175897,1,,,98.1,False,524.663,544,550,False,62395142925,,399,Pines Fire Road Climb (WCC Hydrocut),,2,Ride,7.8,Wilmot,0,Canada,524.663,407.4,366.7,43.42521,"[43.42521, -80.58671]",-80.58671,False,1683310,14.2,Pines Fire Road Climb (WCC Hydrocut),False,2,False,43.42142,"[43.42142, -80.58387]",-80.58387,ON,2019-06-24T21:51:18Z,2019-06-24T17:51:18Z,362
[],2477979536,1,14175897,1,,,86.1,False,750.431,884,634,True,62395142987,,430,Bootleg (Hydrocut),,2,Ride,3.1,Wilmot,0,Canada,750.431,415.2,390.2,43.426691359202714,"[43.426691359202714, -80.58886106704264]",-80.58886106704264,False,2269089,11.5,Bootleg (Hydrocut),False,2,False,43.4230244,"[43.4230244, -80.5846856]",-80.5846856,ON,2019-06-24T21:53:28Z,2019-06-24T17:53:28Z,432
[],2477979536,1,14175897,1,,,86.4,False,697.6,647,632,True,62395142976,,418,Bootleg 2013 (also detects doubletrack rides),,2,Ride,4.0,"Waterloo Regional Municipality, ON, Canada",0,Canada,697.6,413.8,382.6,43.426669,"[43.426669, -80.58889]",-80.58889,False,4210241,20.6,Bootleg 2013 (also detects doubletrack rides),False,2,False,43.423108,"[43.423108, -80.584644]",-80.584644,ON,2019-06-24T21:56:03Z,2019-06-24T17:56:03Z,435
[],2477979536,1,14175897,1,,,88.1,False,1056.9,606,629,False,62395142964,,389,Bootleg - 16,,2,Ride,2.5,,0,Canada,1056.9,409.8,382.0,43.426647,"[43.426647, -80.588822]",-80.588822,False,11983607,14.6,Bootleg - 16,False,2,False,43.423318,"[43.423318, -80.584885]",-80.584885,Ontario,2019-06-24T21:56:24Z,2019-06-24T17:56:24Z,443
[],2477979536,1,14175897,1,,,91.9,False,593.4,329,578,True,62395142946,,313,Bootleg Hydrocut May 2016,,2,Ride,4.6,,0,Canada,593.4,415.0,387.8,43.425498,"[43.425498, -80.58751]",-80.58751,False,12140235,18.9,Bootleg Hydrocut May 2016,False,2,False,43.4233,"[43.4233, -80.584963]",-80.584963,Ontario,2019-06-24T21:56:24Z,2019-06-24T17:56:24Z,443
[],2477979536,1,14175897,1,,,91.5,False,326.4,532,582,True,62395142957,,315,Bootleg Double Track Climb,,2,Ride,8.4,,0,Canada,326.4,442.8,415.4,43.425589,"[43.425589, -80.58737]",-80.58737,False,13617468,13.2,Bootleg Double Track Climb,False,2,False,43.423425,"[43.423425, -80.584813]",-80.584813,Ontario,2019-06-24T21:56:27Z,2019-06-24T17:56:27Z,445
[],2477979536,1,14175897,1,,,65.1,False,1668.56,568,971,True,62395143042,,476,"New Trail Trial (NEW, ROUGH BUT GONNA B GREAT!)",,2,Ride,-1.8,St Agatha,0,Canada,1668.56,417.2,371.6,43.43108010589779,"[43.43108010589779, -80.57355596001426]",-80.57355596001426,False,1617958,8.6,"New Trail Trial (NEW, ROUGH BUT GONNA B GREAT!)",False,2,False,43.42667983710099,"[43.42667983710099, -80.58876442551838]",-80.58876442551838,ON,2019-06-24T22:06:28Z,2019-06-24T18:06:28Z,628
[],2477979536,1,14175897,1,,,50.9,False,610.9,148,752,True,2693271924278067633,,148,Monkey Boy 2020 extension,,2,Ride,-4.2,,0,Canada,610.9,407.8,381.2,43.428718,"[43.428718, -80.58458]",-80.58458,False,23857742,5.8,Monkey Boy 2020 extension,False,2,False,43.426714,"[43.426714, -80.589033]",-80.589033,Ontario,2019-06-24T22:08:10Z,2019-06-24T18:08:10Z,633
[],2477979536,1,14175897,1,,,69.7,False,1648.89,433,965,False,62395143033,,433,Monkey Boy + Double/Triple Bypass (WCC Hydrocut),,2,Ride,-1.9,Wilmot,0,Canada,1648.89,417.2,372.7,43.43102,"[43.43102, -80.57378]",-80.57378,False,1440446,8.8,Monkey Boy + Double/Triple Bypass (WCC Hydrocut),False,2,False,43.42684,"[43.42684, -80.58888]",-80.58888,ON,2019-06-24T22:08:14Z,2019-06-24T18:08:14Z,635
[],2477979536,1,14175897,1,,,52.0,False,469.153,111,727,False,62395143005,,111,Monkey Boy (Hyrdocut),,2,Ride,-2.3,St Agatha,0,Canada,469.153,417.1,402.6,43.4284562,"[43.4284562, -80.5863514]",-80.5863514,False,2269107,8.1,Monkey Boy (Hyrdocut),False,2,False,43.4269118,"[43.4269118, -80.5888379]",-80.5888379,ON,2019-06-24T22:08:18Z,2019-06-24T18:08:18Z,637
[],2477979536,1,14175897,1,,,45.1,False,306.252,64,717,False,62395142998,,64,monkey boy d/h,,2,Ride,-2.2,St Agatha,0,Canada,306.252,413.5,402.7,43.42812036,"[43.42812036, -80.58627721]",-80.58627721,False,1609268,4.9,monkey boy d/h,False,2,False,43.42711169,"[43.42711169, -80.58759399]",-80.58759399,ON,2019-06-24T22:08:53Z,2019-06-24T18:08:53Z,661
[],2477979536,1,14175897,1,,,84.9,False,928.9,201,910,False,62395143016,,201,Back 40,,2,Ride,-2.6,St. Agatha,0,Canada,928.9,404.0,371.4,43.430433,"[43.430433, -80.575884]",-80.575884,False,5755641,9.5,Back 40,False,2,False,43.428495,"[43.428495, -80.586156]",-80.586156,ON,2019-06-24T22:10:07Z,2019-06-24T18:10:07Z,726
[],2477979536,1,14175897,1,,,56.2,False,216.8,97,964,False,62395143026,,97,Double Bypass,,2,Ride,0.6,Waterloo,0,Canada,216.8,384.0,382.5,43.430976,"[43.430976, -80.573744]",-80.573744,False,12252667,5.6,Double Bypass,False,2,False,43.430697,"[43.430697, -80.575658]",-80.575658,Ontario,2019-06-24T22:13:46Z,2019-06-24T18:13:46Z,918
[],2477979536,1,14175897,1,,,72.8,False,3368.9,1599,1683,True,62517203826,,1111,Stinky Footed Bride,,2,Ride,-0.0,Waterloo,0,Canada,3368.9,388.5,370.0,43.431184,"[43.431184, -80.573403]",-80.573403,False,20992040,9.8,Stinky Footed Bride,False,2,False,43.431075,"[43.431075, -80.573248]",-80.573248,Ontario,2019-06-24T22:23:11Z,2019-06-24T18:23:11Z,986
[],2477979536,1,14175897,1,,,71.3,False,2944.7,1455,1592,True,62517319439,,967,Stinky Feet,,2,Ride,-0.1,Waterloo,0,Canada,2944.7,388.5,370.2,43.434013,"[43.434013, -80.574417]",-80.574417,False,20992057,9.8,Stinky Feet,False,2,False,43.431075,"[43.431075, -80.573248]",-80.573248,Ontario,2019-06-24T22:23:11Z,2019-06-24T18:23:11Z,986
[],2477979536,1,14175897,1,,,75.1,False,2619.1,756,1462,False,62395143060,,756,Stinky Girl - 15,,2,Ride,0.5,Waterloo,0,Canada,2619.1,402.4,383.0,43.43621,"[43.43621, -80.576168]",-80.576168,False,9649726,17.0,Stinky Girl - 15,False,2,False,43.431133,"[43.431133, -80.573384]",-80.573384,Ontario,2019-06-24T22:23:13Z,2019-06-24T18:23:13Z,987
[],2477979536,1,14175897,1,,,52.0,False,481.2,132,1173,False,62395143054,,132,Stinky Flow,,2,Ride,-1.7,Waterloo,0,Canada,481.2,372.4,361.8,43.433283,"[43.433283, -80.573164]",-80.573164,False,15479627,6.7,Stinky Flow,False,2,False,43.432332,"[43.432332, -80.569972]",-80.569972,Ontario,2019-06-24T22:25:18Z,2019-06-24T18:25:18Z,1077
[],2477979536,1,14175897,1,,,66.0,False,1049.55,839,1686,True,62395143097,,351,The Bride (WCC Hydrocut),,2,Ride,-1.3,Waterloo,0,Canada,1049.55,397.9,374.9,43.43101,"[43.43101, -80.57353]",-80.57353,False,1440495,17.4,The Bride (WCC Hydrocut),False,2,False,43.43623,"[43.43623, -80.57638]",-80.57638,ON,2019-06-24T22:35:57Z,2019-06-24T18:35:57Z,1468
[],2477979536,1,14175897,1,,,65.9,False,1016.1,834,1684,False,62395143088,,346,The Bride 2017,,2,Ride,-1.8,Waterloo,0,Canada,1016.1,404.0,375.0,43.431174,"[43.431174, -80.573519]",-80.573519,False,15543009,4.2,The Bride 2017,False,2,False,43.436247,"[43.436247, -80.576446]",-80.576446,Ontario,2019-06-24T22:35:58Z,2019-06-24T18:35:58Z,1469
[],2477979536,1,14175897,1,,,54.9,False,549.5,199,1588,False,62395143067,,178,Muddy Paws,,2,Ride,-2.8,Waterloo,0,Canada,549.5,389.3,371.3,43.434119,"[43.434119, -80.574394]",-80.574394,False,20819714,7.9,Muddy Paws,False,2,False,43.43646,"[43.43646, -80.576562]",-80.576562,Ontario,2019-06-24T22:44:02Z,2019-06-24T18:44:02Z,1478
